"sample_id","bees_num","date","season","site","native_or_non","sampling","plant_species","time","bee_species","sex","specialized_on","parasitic","nesting","status","nonnative_bee"
17433,8,"05/26/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1330,"Augochloropsis metallica_fulgida","f",null,0,"ground",null,0
17433,8,"05/26/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1330,"Andrena wilkella","m",null,null,null,null,null
17433,8,"05/26/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1330,"Andrena wilkella","m",null,null,null,null,null
17433,8,"05/26/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1330,"Andrena wilkella","m",null,null,null,null,null
17433,8,"05/26/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1330,"Andrena atlantica","f",null,null,null,null,null
17433,8,"05/26/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1330,"Andrena wilkella","m",null,null,null,null,null
17433,8,"05/26/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1330,"Andrena wilkella","m",null,null,null,null,null
17433,8,"05/26/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1330,"Andrena wilkella","f",null,null,null,null,null
17433,4,"05/26/2017","early.season","B","non-native","hand netting","Trifolium pratense",1330,"Andrena wilkella","m",null,null,null,null,null
17433,4,"05/26/2017","early.season","B","non-native","hand netting","Trifolium pratense",1330,"Andrena wilkella","m",null,null,null,null,null
17433,4,"05/26/2017","early.season","B","non-native","hand netting","Trifolium pratense",1330,"Andrena wilkella","m",null,null,null,null,null
17433,4,"05/26/2017","early.season","B","non-native","hand netting","Trifolium pratense",1330,"Bombus bimaculatus","f",null,0,"ground",null,0
17433,15,"05/26/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17433,15,"05/26/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Andrena atlantica","f",null,null,null,null,null
17433,15,"05/26/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17433,15,"05/26/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17433,15,"05/26/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17433,15,"05/26/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Augochloropsis metallica_fulgida","f",null,0,"ground",null,0
17433,15,"05/26/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17433,15,"05/26/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17433,15,"05/26/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17433,15,"05/26/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17433,15,"05/26/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17433,15,"05/26/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17433,15,"05/26/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1330,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Nomada parva","f",null,1,"parasite [ground]",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Nomada australis","f",null,1,"parasite [ground]",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Nomada australis","f",null,1,"parasite [ground]",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Nomada australis","m",null,1,"parasite [ground]",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Nomada australis","m",null,1,"parasite [ground]",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Nomada australis","m",null,1,"parasite [ground]",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Lasioglossum bruneri","f",null,0,"ground",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Augochlorella aurata","f",null,0,"ground",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Augochlorella aurata","f",null,0,"ground",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Lasioglossum versatum","f",null,0,"ground",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Osmia atriventris","f",null,0,"wood",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Andrena nasonii","f",null,0,"ground",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Agapostemon texanus","f",null,0,"ground",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Apis mellifera","f",null,0,"hive",null,1
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Andrena perplexa","f",null,0,"ground",null,0
17434,28,"05/26/2017","early.season","C","native","pan traps","None",1100,"Apis mellifera","f",null,0,"hive",null,1
17435,1,"05/26/2017","early.season","C","native","hand netting","Penstemon digitalis",1220,"Hoplitis truncata","m",null,0,"wood",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Nomada australis","f",null,1,"parasite [ground]",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Nomada australis","f",null,1,"parasite [ground]",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Nomada australis","f",null,1,"parasite [ground]",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Andrena nasonii","f",null,0,"ground",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Hoplitis truncata","m",null,0,"wood",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Lasioglossum floridanum","f",null,0,"ground",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Lasioglossum pilosum","f",null,0,"ground",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Andrena nasonii","f",null,0,"ground",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Andrena nasonii","f",null,0,"ground",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Augochlorella aurata","f",null,0,"ground",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Agapostemon splendens","f",null,0,"ground",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Andrena nasonii","f",null,0,"ground",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Megachile mendica","m",null,0,"ground",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Megachile brevis","m",null,0,"wood",null,0
17436,35,"05/26/2017","early.season","C","non-native","pan traps","None",1100,"Megachile mendica","f",null,0,"ground",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Nomada australis","f",null,1,"parasite [ground]",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Nomada australis","f",null,1,"parasite [ground]",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Agapostemon splendens","f",null,0,"ground",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17437,18,"05/26/2017","early.season","C","non-native","hand netting","Leucanthemum vulgare",1135,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17437,1,"05/26/2017","early.season","C","non-native","hand netting","Trifolium pratense",1135,"Bombus griseocollis","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Lasioglossum pilosum","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Lasioglossum pilosum","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Calliopsis andreniformis","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Lasioglossum tegulare","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Lasioglossum pilosum","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Lasioglossum callidum","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Lasioglossum pilosum","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Augochlorella aurata","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Lasioglossum versatum","f",null,0,"ground",null,0
17438,18,"06/13/2017","early.season","A","native","pan traps","None",930,"Calliopsis andreniformis","f",null,0,"ground",null,0
17439,4,"06/13/2017","early.season","A","native","hand netting","Monarda punctata",1015,"Lasioglossum pilosum","f",null,0,"ground",null,0
17439,4,"06/13/2017","early.season","A","native","hand netting","Monarda punctata",1015,"Bombus bimaculatus","m",null,0,"ground",null,0
17439,4,"06/13/2017","early.season","A","native","hand netting","Monarda punctata",1015,"Bombus bimaculatus","m",null,0,"ground",null,0
17439,4,"06/13/2017","early.season","A","native","hand netting","Monarda punctata",1015,"Bombus bimaculatus","m",null,0,"ground",null,0
17439,2,"06/13/2017","early.season","A","native","hand netting","Asclepias tuberosa",1015,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17439,2,"06/13/2017","early.season","A","native","hand netting","Asclepias tuberosa",1015,"Augochloropsis metallica_metallica","f",null,0,"ground",null,0
17439,4,"06/13/2017","early.season","A","native","hand netting","Penstemon digitalis",1015,"Lasioglossum pilosum","f",null,0,"ground",null,0
17439,4,"06/13/2017","early.season","A","native","hand netting","Penstemon digitalis",1015,"Lasioglossum pilosum","f",null,0,"ground",null,0
17439,4,"06/13/2017","early.season","A","native","hand netting","Penstemon digitalis",1015,"Lasioglossum pilosum","f",null,0,"ground",null,0
17439,4,"06/13/2017","early.season","A","native","hand netting","Penstemon digitalis",1015,"Lasioglossum callidum","f",null,0,"ground",null,0
17439,6,"06/13/2017","early.season","A","native","hand netting","Rudbeckia hirta",1015,"Lasioglossum coreopsis","f",null,0,"ground",null,0
17439,6,"06/13/2017","early.season","A","native","hand netting","Rudbeckia hirta",1015,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17439,6,"06/13/2017","early.season","A","native","hand netting","Rudbeckia hirta",1015,"Lasioglossum coreopsis","f",null,0,"ground",null,0
17439,6,"06/13/2017","early.season","A","native","hand netting","Rudbeckia hirta",1015,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17439,6,"06/13/2017","early.season","A","native","hand netting","Rudbeckia hirta",1015,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17439,6,"06/13/2017","early.season","A","native","hand netting","Rudbeckia hirta",1015,"Melissodes subillatus","m",null,null,null,null,null
17440,21,"06/13/2017","early.season","A","non-native","pan traps","None",930,"Calliopsis andreniformis","m",null,0,"ground",null,0
17440,21,"06/13/2017","early.season","A","non-native","pan traps","None",930,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17440,21,"06/13/2017","early.season","A","non-native","pan traps","None",930,"Lasioglossum callidum","f",null,0,"ground",null,0
17440,21,"06/13/2017","early.season","A","non-native","pan traps","None",930,"Lasioglossum pilosum","f",null,0,"ground",null,0
17440,21,"06/13/2017","early.season","A","non-native","pan traps","None",930,"Lasioglossum tegulare","m",null,0,"ground",null,0
17440,21,"06/13/2017","early.season","A","non-native","pan traps","None",930,"Calliopsis andreniformis","f",null,0,"ground",null,0
17440,21,"06/13/2017","early.season","A","non-native","pan traps","None",930,"Calliopsis andreniformis","f",null,0,"ground",null,0
17440,21,"06/13/2017","early.season","A","non-native","pan traps","None",930,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17440,21,"06/13/2017","early.season","A","non-native","pan traps","None",930,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17440,21,"06/13/2017","early.season","A","non-native","pan traps","None",930,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17440,21,"06/13/2017","early.season","A","non-native","pan traps","None",930,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17440,21,"06/13/2017","early.season","A","non-native","pan traps","None",930,"Lasioglossum versatum","f",null,0,"ground",null,0
17440,21,"06/13/2017","early.season","A","non-native","pan traps","None",930,"Calliopsis andreniformis","f",null,0,"ground",null,0
17440,21,"06/13/2017","early.season","A","non-native","pan traps","None",930,"Calliopsis andreniformis","m",null,0,"ground",null,0
17441,10,"06/13/2017","early.season","A","non-native","hand netting","Coronilla varia",1105,"Lasioglossum callidum","f",null,0,"ground",null,0
17441,10,"06/13/2017","early.season","A","non-native","hand netting","Coronilla varia",1105,"Anthidiellum notatum","f",null,0,"wood",null,0
17441,10,"06/13/2017","early.season","A","non-native","hand netting","Coronilla varia",1105,"Anthidiellum notatum","m",null,0,"wood",null,0
17441,10,"06/13/2017","early.season","A","non-native","hand netting","Coronilla varia",1105,"Megachile exilis","f",null,null,null,null,null
17441,10,"06/13/2017","early.season","A","non-native","hand netting","Coronilla varia",1105,"Megachile exilis","f",null,null,null,null,null
17441,10,"06/13/2017","early.season","A","non-native","hand netting","Coronilla varia",1105,"Bombus bimaculatus","f",null,0,"ground",null,0
17441,10,"06/13/2017","early.season","A","non-native","hand netting","Coronilla varia",1105,"Bombus griseocollis","f",null,0,"ground",null,0
17441,10,"06/13/2017","early.season","A","non-native","hand netting","Coronilla varia",1105,"Bombus bimaculatus","f",null,0,"ground",null,0
17441,10,"06/13/2017","early.season","A","non-native","hand netting","Coronilla varia",1105,"Bombus bimaculatus","f",null,0,"ground",null,0
17441,10,"06/13/2017","early.season","A","non-native","hand netting","Coronilla varia",1105,"Bombus bimaculatus","f",null,0,"ground",null,0
17441,1,"06/13/2017","early.season","A","non-native","hand netting","Trifolium repens",1105,"Bombus bimaculatus","f",null,0,"ground",null,0
17441,1,"06/13/2017","early.season","A","non-native","hand netting","Melilotus officinalis",1105,"Heriades carinata","f",null,0,"wood",null,0
17441,4,"06/13/2017","early.season","A","non-native","hand netting","Trifolium pratense",1105,"Bombus bimaculatus","f",null,0,"ground",null,0
17441,4,"06/13/2017","early.season","A","non-native","hand netting","Trifolium pratense",1105,"Bombus bimaculatus","f",null,0,"ground",null,0
17441,4,"06/13/2017","early.season","A","non-native","hand netting","Trifolium pratense",1105,"Bombus bimaculatus","f",null,0,"ground",null,0
17441,4,"06/13/2017","early.season","A","non-native","hand netting","Trifolium pratense",1105,"Bombus bimaculatus","m",null,0,"ground",null,0
17441,3,"06/13/2017","early.season","A","non-native","hand netting","Lobularia maritima",1105,"Lasioglossum coreopsis","f",null,0,"ground",null,0
17441,3,"06/13/2017","early.season","A","non-native","hand netting","Lobularia maritima",1105,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17441,3,"06/13/2017","early.season","A","non-native","hand netting","Lobularia maritima",1105,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum versatum","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum versatum","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum tegulare","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum versatum","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Calliopsis andreniformis","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum subviridatum","f",null,0,"wood",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Augochlorella aurata","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Calliopsis andreniformis","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Agapostemon virescens","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum ephialtum","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Calliopsis andreniformis","m",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum weemsi","f",null,null,null,null,null
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum","f",null,null,"ground",null,null
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum callidum","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Calliopsis andreniformis","m",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum subviridatum","f",null,0,"wood",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum pilosum","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Augochlorella aurata","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Augochlorella aurata","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Augochlorella aurata","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Augochlorella aurata","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Augochlorella aurata","f",null,0,"ground",null,0
17442,35,"06/13/2017","early.season","B","native","pan traps","None",915,"Agapostemon virescens","f",null,0,"ground",null,0
17443,1,"06/13/2017","early.season","B","native","hand netting","Asclepias tuberosa",1520,"Augochlorella aurata","f",null,0,"ground",null,0
17443,5,"06/13/2017","early.season","B","native","hand netting","Penstemon digitalis",1520,"Ceratina mikmaqi","f",null,0,"wood",null,0
17443,5,"06/13/2017","early.season","B","native","hand netting","Penstemon digitalis",1520,"Osmia distincta","f","Penstemon",0,null,"uncommon",0
17443,5,"06/13/2017","early.season","B","native","hand netting","Penstemon digitalis",1520,"Osmia distincta","f","Penstemon",0,null,"uncommon",0
17443,5,"06/13/2017","early.season","B","native","hand netting","Penstemon digitalis",1520,"Osmia distincta","f","Penstemon",0,null,"uncommon",0
17443,5,"06/13/2017","early.season","B","native","hand netting","Penstemon digitalis",1520,"Megachile georgica","m",null,null,null,null,null
17443,3,"06/13/2017","early.season","B","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","m",null,0,"ground",null,0
17443,3,"06/13/2017","early.season","B","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","m",null,0,"ground",null,0
17443,3,"06/13/2017","early.season","B","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","m",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Calliopsis andreniformis","m",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum subviridatum","f",null,0,"wood",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum subviridatum","f",null,0,"wood",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum oblongum","f",null,0,"wood",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Calliopsis andreniformis","f",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Calliopsis andreniformis","m",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Calliopsis andreniformis","m",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum callidum","f",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum admirandum","f",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum ephialtum","f",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Calliopsis andreniformis","m",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum","f",null,null,"ground",null,null
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17444,27,"06/13/2017","early.season","B","non-native","pan traps","None",915,"Lasioglossum versatum","f",null,0,"ground",null,0
17445,2,"06/13/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1605,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17445,2,"06/13/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1605,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17445,5,"06/13/2017","early.season","B","non-native","hand netting","Trifolium pratense",1605,"Andrena wilkella","f",null,null,null,null,null
17445,5,"06/13/2017","early.season","B","non-native","hand netting","Trifolium pratense",1605,"Bombus bimaculatus","f",null,0,"ground",null,0
